Format,Traqmate Trackvision,V2
Track,Portland International Raceway
Vehicle,CORRADO
Driver,DJ
Starting Date,2019/08/18
Starting Time,16:53:001
Sample Rate (samps/sec),10
Duration (secs),1952
Elapsed Time,Lat (Degrees),Lon (Degrees),Altitude (meters),Velocity (MPH),Lap
1076.925,45.596606,-122.698492,3.0,42.742538,12
1076.95,45.596608,-122.698498,3.0,42.864394,12
1076.975,45.59661,-122.698503,3.0,43.059954,12
1077.0,45.596613,-122.69851,3.0,43.444014,12
1077.025,45.596615,-122.698516,3.0,43.568818,12
1077.05,45.596616,-122.698521,3.0,43.787962,12
1077.075,45.596618,-122.698527,3.0,43.99728,12
1077.1,45.59662,-122.698533,3.0,44.113239,12
1077.125,45.596622,-122.698538,3.0,44.237061,12
1077.15,45.596624,-122.698544,3.0,44.34909,12
1077.175,45.596625,-122.69855,3.0,44.449326,12
1077.2,45.596627,-122.698556,3.0,44.597716,12
1077.225,45.596628,-122.698562,3.0,44.767724,12
1077.25,45.596631,-122.698569,3.0,44.937733,12
1077.275,45.596632,-122.698575,3.0,45.202082,12
1077.3,45.596633,-122.698581,3.0,45.446777,12
1077.325,45.596635,-122.698587,3.0,45.709161,12
1077.35,45.596636,-122.698594,3.0,45.924374,12
1077.375,45.596638,-122.6986,3.0,46.065885,12
1077.4,45.596639,-122.698606,3.0,46.148432,12
1077.425,45.59664,-122.698613,3.0,46.216239,12
1077.45,45.596641,-122.698619,3.0,46.282081,12
1077.475,45.596642,-122.698626,3.0,46.380352,12
1077.5,45.596644,-122.698634,3.0,47.003984,12
1077.525,45.596645,-122.69864,3.0,47.318451,12
1077.55,45.596646,-122.698647,3.0,47.592627,12
1077.575,45.596647,-122.698654,3.0,47.751826,12
1077.6,45.596648,-122.69866,3.0,47.912991,12
1077.625,45.596649,-122.698667,3.0,47.983746,12
1077.65,45.59665,-122.698674,3.0,48.245147,12
1077.675,45.596651,-122.698681,3.0,48.485911,12
1077.7,45.596651,-122.698687,3.0,48.763035,12
1077.725,45.596652,-122.698694,3.0,49.040159,12
1077.75,45.596653,-122.698703,3.0,49.317284,12
1077.775,45.596654,-122.69871,3.0,49.426364,12
1077.8,45.596654,-122.698717,3.0,49.534463,12
1077.825,45.596655,-122.698724,3.0,49.673025,12
1077.85,45.596655,-122.698731,3.0,49.81257,12
1077.875,45.596656,-122.698738,3.0,50.003215,12
1077.9,45.596656,-122.698745,3.0,50.265599,12
1077.925,45.596657,-122.698752,3.0,50.525034,12
1077.95,45.596657,-122.69876,3.0,50.721576,12
1077.975,45.596657,-122.698767,3.0,50.868983,12
1078.0,45.596658,-122.698775,3.0,50.84951000000001,12
1078.025,45.596658,-122.698783,3.0,50.975297,12
1078.05,45.596658,-122.69879,3.0,51.146289,12
1078.075,45.596658,-122.698797,3.0,51.343814,12
1078.1,45.596658,-122.698805,3.0,51.547235,12
1078.125,45.596658,-122.698812,3.0,51.730019,12
1078.15,45.596658,-122.698819,3.0,51.882339,12
1078.175,45.596657,-122.698827,3.0,52.014022,12
1078.2,45.596657,-122.698834,3.0,52.138826,12
1078.225,45.596657,-122.698842,3.0,52.26363,12
1078.25,45.596657,-122.698851,3.0,52.388434,12
1078.275,45.596657,-122.698859,3.0,52.587925,12
1078.3,45.596656,-122.698866,3.0,52.809034,12
1078.325,45.596656,-122.698874,3.0,53.050781,12
1078.35,45.596656,-122.698882,3.0,53.29154499999999,12
1078.375,45.596655,-122.698889,3.0,53.46745,12
1078.4,45.596655,-122.698897,3.0,53.601099000000005,12
1078.425,45.596654,-122.698904,3.0,53.718041,12
1078.45,45.596654,-122.698912,3.0,53.867413,12
1078.475,45.596653,-122.69892,3.0,53.983373,12
1078.5,45.596653,-122.69893,3.0,55.03359999999999,12
1078.525,45.596652,-122.698938,3.0,55.22228,12
1078.55,45.596651,-122.698946,3.0,55.44339,12
1078.575,45.596651,-122.698954,3.0,55.716583,12
1078.6,45.59665,-122.698962,3.0,55.94752,12
1078.625,45.596649,-122.69897,3.0,56.142097,12
1078.65,45.596648,-122.698978,3.0,56.316036,12
1078.675,45.596648,-122.698986,3.0,56.40448,12
1078.7,45.596647,-122.698994,3.0,56.527319,12
1078.725,45.596646,-122.699002,3.0,56.684553,12
1078.75,45.596645,-122.699011,3.0,56.841786,12
1078.775,45.596644,-122.699019,3.0,57.041277,12
1078.8,45.596643,-122.699027,3.0,57.21226800000001,12
1078.825,45.596642,-122.699035,3.0,57.352796,12
1078.85,45.596641,-122.699044,3.0,57.487427,12
1078.875,45.59664,-122.699052,3.0,57.620093,12
1078.9,45.596639,-122.69906,3.0,57.775361000000004,12
1078.925,45.596638,-122.699068,3.0,57.95618,12
1078.95,45.596637,-122.699076,3.0,58.116362,12
1078.975,45.596636,-122.699084,3.0,58.300128,12
1079.0,45.596635,-122.699094,3.0,58.911974,12
1079.025,45.596634,-122.699103,3.0,59.04660500000001,12
1079.05,45.596632,-122.699111,3.0,59.071173,12
1079.075,45.596631,-122.699119,3.0,59.010138,12
1079.1,45.59663,-122.699128,3.0,58.928757,12
1079.125,45.596629,-122.699136,3.0,58.923913,12
1079.15,45.596627,-122.699144,3.0,58.849313,12
1079.175,45.596626,-122.699152,3.0,58.778589,12
1079.2,45.596625,-122.699161,3.0,58.752431,12
1079.225,45.596623,-122.699169,3.0,58.739837,12
1079.25,45.596622,-122.699179,3.0,58.727242,12
1079.275,45.59662,-122.699187,3.0,58.668144,12
1079.3,45.596619,-122.699196,3.0,58.56157399999999,12
1079.325,45.596618,-122.699204,3.0,58.505382,12
1079.35,45.596616,-122.699212,3.0,58.501507,12
1079.375,45.596615,-122.69922,3.0,58.462754,12
1079.4,45.596614,-122.699228,3.0,58.401717999999995,12
1079.425,45.596612,-122.699236,3.0,58.288366,12
1079.45,45.596611,-122.699244,3.0,58.25252,12
1079.475,45.596609,-122.699253,3.0,58.231206,12
1079.5,45.596608,-122.699264,3.0,60.743030999999995,12
1079.525,45.596606,-122.699272,3.0,60.693621,12
1079.55,45.596605,-122.699281,3.0,60.66649400000001,12
1079.575,45.596603,-122.699289,3.0,60.745111,12
1079.6,45.596602,-122.699298,3.0,60.845348,12
1079.625,45.5966,-122.699306,3.0,60.916103,12
1079.65,45.596598,-122.699315,3.0,61.071371,12
1079.675,45.596597,-122.699323,3.0,61.216812,12
1079.7,45.596595,-122.699332,3.0,61.414337,12
1079.725,45.596594,-122.69934,3.0,61.562726,12
1079.75,45.596592,-122.699349,3.0,61.711115,12
1079.775,45.596591,-122.699357,3.0,61.822162,12
1079.8,45.596589,-122.699366,3.0,61.915518999999996,12
1079.825,45.596588,-122.699374,3.0,62.033444,12
1079.85,45.596586,-122.699383,3.0,62.17692,12
1079.875,45.596584,-122.699392,3.0,62.302707,12
1079.9,45.596583,-122.6994,3.0,62.428494,12
1079.925,45.596581,-122.699409,3.0,62.545436,12
1079.95,45.596579,-122.699417,3.0,62.650586,12
1079.975,45.596578,-122.699426,3.0,62.759667,12
1080.0,45.596576,-122.699434,3.0,61.73291700000001,12
1080.025,45.596575,-122.699443,3.0,61.80465499999999,12
1080.05,45.596573,-122.699451,3.0,61.876393,12
1080.075,45.596572,-122.69946,3.0,61.984491,12
1080.1,45.59657,-122.699469,3.0,62.126001,12
1080.125,45.596569,-122.699477,3.0,62.27046,12
1080.15,45.596567,-122.699486,3.0,62.393298,12
1080.175,45.596565,-122.699494,3.0,62.505327,12
1080.2,45.596564,-122.699503,3.0,62.610477,12
1080.225,45.596562,-122.699512,3.0,62.726437,12
1080.25,45.596561,-122.699522,3.0,62.842397,12
1080.275,45.596559,-122.699531,3.0,62.924945,12
1080.3,45.596558,-122.69954,3.0,63.04581799999999,12
1080.325,45.596556,-122.699549,3.0,63.223689,12
1080.35,45.596555,-122.699558,3.0,63.380922,12
1080.375,45.596553,-122.699566,3.0,63.442833,12
1080.4,45.596552,-122.699575,3.0,63.517519,12
1080.425,45.59655,-122.699584,3.0,63.665908,12
1080.45,45.596549,-122.699593,3.0,63.802505,12
1080.475,45.596548,-122.699602,3.0,63.928292,12
1080.5,45.596546,-122.699613,3.0,64.762117,12
1080.525,45.596545,-122.699622,3.0,64.880043,12
1080.55,45.596543,-122.699631,3.0,64.982245,12
1080.575,45.596542,-122.69964,3.0,65.090343,12
1080.6,45.596541,-122.69965,3.0,65.210233,12
1080.625,45.59654,-122.699659,3.0,65.319314,12
1080.65,45.596539,-122.699668,3.0,65.413654,12
1080.675,45.596538,-122.699677,3.0,65.489323,12
1080.7,45.596536,-122.699687,3.0,65.609214,12
1080.725,45.596535,-122.699696,3.0,65.769395,12
1080.75,45.596534,-122.699707,3.0,65.929577,12
1080.775,45.596533,-122.699716,3.0,66.020969,12
1080.8,45.596532,-122.699725,3.0,66.193926,12
1080.825,45.596531,-122.699735,3.0,66.327575,12
1080.85,45.59653,-122.699744,3.0,66.422898,12
1080.875,45.59653,-122.699754,3.0,66.488739,12
1080.9,45.596529,-122.699763,3.0,66.591924,12
1080.925,45.596528,-122.699773,3.0,66.689212,12
1080.95,45.596528,-122.699782,3.0,66.784535,12
1080.975,45.596527,-122.699792,3.0,66.873962,12
1081.0,45.596526,-122.699803,3.0,67.426212,12
1081.025,45.596526,-122.699812,3.0,67.499915,12
1081.05,45.596525,-122.699822,3.0,67.679751,12
1081.075,45.596524,-122.699832,3.0,67.827157,12
1081.1,45.596524,-122.699841,3.0,67.998149,12
1081.125,45.596524,-122.699851,3.0,68.081679,12
1081.15,45.596523,-122.699861,3.0,68.184864,12
1081.175,45.596523,-122.699871,3.0,68.338167,12
1081.2,45.596522,-122.69988,3.0,68.43349,12
1081.225,45.596522,-122.69989,3.0,68.534709,12
1081.25,45.596522,-122.699901,3.0,68.635928,12
1081.275,45.596522,-122.699911,3.0,68.756801,12
1081.3,45.596522,-122.699921,3.0,68.899294,12
1081.325,45.596522,-122.699931,3.0,69.084044,12
1081.35,45.596522,-122.699941,3.0,69.16266,12
1081.375,45.596522,-122.69995,3.0,69.221623,12
1081.4,45.596522,-122.69996,3.0,69.390649,12
1081.425,45.596522,-122.69997,3.0,69.55771,12
1081.45,45.596522,-122.69998,3.0,69.681531,12
1081.475,45.596523,-122.69999,3.0,69.796509,12
1081.5,45.596523,-122.700001,3.0,69.581061,12
1081.525,45.596523,-122.700011,3.0,69.683263,12
1081.55,45.596523,-122.700021,3.0,69.784482,12
1081.575,45.596524,-122.700031,3.0,69.87784,12
1081.6,45.596524,-122.700041,3.0,69.976111,12
1081.625,45.596525,-122.700051,3.0,70.128431,12
1081.65,45.596525,-122.700061,3.0,70.272889,12
1081.675,45.596526,-122.700071,3.0,70.394745,12
1081.7,45.596527,-122.700081,3.0,70.514636,12
1081.725,45.596527,-122.700091,3.0,70.629613,12
1081.75,45.596528,-122.700103,3.0,70.74459,12
1081.775,45.596529,-122.700113,3.0,70.866446,12
1081.8,45.59653,-122.700123,3.0,70.981423,12
1081.825,45.596531,-122.700133,3.0,71.106227,12
1081.85,45.596532,-122.700143,3.0,71.230049,12
1081.875,45.596533,-122.700153,3.0,71.390231,12
1081.9,45.596534,-122.700163,3.0,71.483588,12
1081.925,45.596535,-122.700173,3.0,71.589721,12
1081.95,45.596536,-122.700183,3.0,71.715508,12
1081.975,45.596537,-122.700194,3.0,71.849156,12
1082.0,45.596539,-122.700205,3.0,72.435816,12
1082.025,45.59654,-122.700216,3.0,72.533104,12
1082.05,45.596541,-122.700226,3.0,72.658891,12
1082.075,45.596543,-122.700236,3.0,72.76895500000002,12
1082.1,45.596544,-122.700246,3.0,72.914396,12
1082.125,45.596546,-122.700257,3.0,73.017581,12
1082.15,45.596547,-122.700267,3.0,73.154177,12
1082.175,45.596549,-122.700277,3.0,73.256379,12
1082.2,45.59655,-122.700287,3.0,73.397889,12
1082.225,45.596552,-122.700298,3.0,73.510901,12
1082.25,45.596554,-122.700309,3.0,73.623913,12
1082.275,45.596556,-122.700319,3.0,73.737907,12
1082.3,45.596557,-122.700329,3.0,73.850919,12
1082.325,45.596559,-122.70034,3.0,73.998325,12
1082.35,45.596561,-122.70035,3.0,74.13787,12
1082.375,45.596563,-122.70036,3.0,74.269553,12
1082.4,45.596565,-122.70037,3.0,74.387479,12
1082.425,45.596567,-122.700381,3.0,74.51916199999998,12
1082.45,45.59657,-122.700391,3.0,74.614485,12
1082.475,45.596572,-122.700401,3.0,74.75796,12
1082.5,45.596574,-122.700412,3.0,74.664761,12
1082.525,45.596576,-122.700422,3.0,74.813151,12
1082.55,45.596578,-122.700433,3.0,74.929111,12
1082.575,45.596581,-122.700443,3.0,75.063742,12
1082.6,45.596583,-122.700453,3.0,75.178719,12
1082.625,45.596585,-122.700463,3.0,75.309419,12
1082.65,45.596588,-122.700474,3.0,75.421448,12
1082.675,45.59659,-122.700484,3.0,75.541339,12
1082.7,45.596593,-122.700494,3.0,75.667126,12
1082.725,45.596595,-122.700504,3.0,75.784068,12
1082.75,45.596598,-122.700516,3.0,75.901011,12
1082.775,45.5966,-122.700526,3.0,76.01205700000001,12
1082.8,45.596603,-122.700536,3.0,76.141775,12
1082.825,45.596606,-122.700547,3.0,76.253804,12
1082.85,45.596608,-122.700557,3.0,76.384504,12
1082.875,45.596611,-122.700567,3.0,76.484741,12
1082.9,45.596614,-122.700577,3.0,76.60659699999998,12
1082.925,45.596616,-122.700588,3.0,76.73238400000001,12
1082.95,45.596619,-122.700598,3.0,76.864067,12
1082.975,45.596622,-122.700608,3.0,76.976096,12
1083.0,45.596625,-122.70062,3.0,77.489568,12
1083.025,45.596628,-122.70063,3.0,77.598648,12
1083.05,45.596631,-122.700641,3.0,77.71166,12
1083.075,45.596633,-122.700651,3.0,77.839412,12
1083.1,45.596636,-122.700662,3.0,77.96913,12
1083.125,45.596639,-122.700672,3.0,78.094917,12
1083.15,45.596642,-122.700682,3.0,78.23642700000002,12
1083.175,45.596645,-122.700693,3.0,78.334698,12
1083.2,45.596648,-122.700703,3.0,78.45753699999999,12
1083.225,45.596651,-122.700714,3.0,78.569566,12
1083.25,45.596654,-122.700725,3.0,78.68159499999999,12
1083.275,45.596657,-122.700736,3.0,78.781831,12
1083.3,45.59666,-122.700746,3.0,78.86831,12
1083.325,45.596663,-122.700757,3.0,78.969529,12
1083.35,45.596666,-122.700767,3.0,79.068783,12
1083.375,45.596669,-122.700778,3.0,79.200466,12
1083.4,45.596671,-122.700788,3.0,79.285962,12
1083.425,45.596674,-122.700799,3.0,79.41568,12
1083.45,45.596677,-122.70081,3.0,79.511002,12
1083.475,45.59668,-122.70082,3.0,79.649565,12
1083.5,45.596684,-122.700832,6.0,80.086862,12
1083.525,45.596687,-122.700843,6.0,80.206753,12
1083.55,45.59669,-122.700853,6.0,80.293231,12
1083.575,45.596693,-122.700864,6.0,80.399364,12
1083.6,45.596696,-122.700875,6.0,80.483877,12
1083.625,45.596699,-122.700886,6.0,80.589027,12
1083.65,45.596702,-122.700896,6.0,80.676488,12
1083.675,45.596705,-122.700907,6.0,80.785569,12
1083.7,45.596708,-122.700918,6.0,80.876961,12
1083.725,45.596711,-122.700929,6.0,81.009627,12
1083.75,45.596714,-122.700941,6.0,81.14229299999998,12
1083.775,45.596717,-122.700952,6.0,81.279872,12
1083.8,45.59672,-122.700963,6.0,81.356524,12
1083.825,45.596723,-122.700973,6.0,81.450864,12
1083.85,45.596726,-122.700984,6.0,81.491155,12
1083.875,45.596729,-122.700995,6.0,81.608098,12
1083.9,45.596732,-122.701006,6.0,81.71619599999998,12
1083.925,45.596735,-122.701017,6.0,81.864585,12
1083.95,45.596737,-122.701028,6.0,81.970718,12
1083.975,45.59674,-122.701039,6.0,82.09846999999999,12
1084.0,45.596744,-122.701051,6.0,82.64275,12
1084.025,45.596747,-122.701063,6.0,82.744952,12
1084.05,45.59675,-122.701074,6.0,82.817672,12
1084.075,45.596753,-122.701085,6.0,82.902185,12
1084.1,45.596756,-122.701096,6.0,83.01126599999999,12
1084.125,45.596759,-122.701107,6.0,83.106589,12
1084.15,45.596762,-122.701118,6.0,83.202894,12
1084.175,45.596765,-122.701129,6.0,83.301165,12
1084.2,45.596768,-122.70114,6.0,83.434814,12
1084.225,45.59677,-122.701152,6.0,83.535051,12
1084.25,45.596774,-122.701164,6.0,83.635287,12
1084.275,45.596777,-122.701175,6.0,83.725696,12
1084.3,45.59678,-122.701186,6.0,83.854431,12
1084.325,45.596783,-122.701198,6.0,83.934031,12
1084.35,45.596786,-122.701209,6.0,84.058835,12
1084.375,45.596789,-122.70122,6.0,84.121728,12
1084.4,45.596792,-122.701231,6.0,84.243585,12
1084.425,45.596795,-122.701243,6.0,84.318271,12
1084.45,45.596798,-122.701254,6.0,84.454867,12
1084.475,45.596801,-122.701265,6.0,84.520709,12
1084.5,45.596805,-122.701278,6.0,85.207955,12
1084.525,45.596808,-122.70129,6.0,85.27871,12
1084.55,45.596811,-122.701301,6.0,85.388774,12
1084.575,45.596814,-122.701312,6.0,85.491958,12
1084.6,45.596817,-122.701324,6.0,85.570575,12
1084.625,45.59682,-122.701335,6.0,85.690466,12
1084.65,45.596823,-122.701347,6.0,85.773996,12
1084.675,45.596826,-122.701358,6.0,85.896835,12
1084.7,45.596829,-122.70137,6.0,85.965624,12
1084.725,45.596832,-122.701381,6.0,86.09829,12
1084.75,45.596835,-122.701394,6.0,86.230956,12
1084.775,45.596839,-122.701405,6.0,86.353795,12
1084.8,45.596842,-122.701417,6.0,86.425533,12
1084.825,45.596845,-122.701429,6.0,86.543458,12
1084.85,45.596848,-122.70144,6.0,86.603403,12
1084.875,45.596851,-122.701452,6.0,86.709536,12
1084.9,45.596854,-122.701463,6.0,86.770464,12
1084.925,45.596857,-122.701475,6.0,86.871683,12
1084.95,45.59686,-122.701487,6.0,86.968972,12
1084.975,45.596863,-122.701498,6.0,87.037761,12
1085.0,45.596867,-122.701511,6.0,87.648923,12
1085.025,45.59687,-122.701523,6.0,87.71279899999999,12
1085.05,45.596873,-122.701535,6.0,87.820897,12
1085.075,45.596876,-122.701547,6.0,87.88084300000001,12
1085.1,45.596879,-122.701559,6.0,87.989923,12
1085.125,45.596882,-122.70157,6.0,88.065592,12
1085.15,45.596885,-122.701582,6.0,88.169759,12
1085.175,45.596889,-122.701594,6.0,88.24149700000001,12
1085.2,45.596892,-122.701606,6.0,88.327976,12
1085.225,45.596895,-122.701618,6.0,88.41642,12
1085.25,45.596898,-122.70163,6.0,88.504863,12
1085.275,45.596901,-122.701642,6.0,88.618858,12
1085.3,45.596905,-122.701654,6.0,88.670942,12
1085.325,45.596908,-122.701666,6.0,88.76429900000001,12
1085.35,45.596911,-122.701678,6.0,88.718764,12
1085.375,45.596914,-122.70169,6.0,88.671292,12
1085.4,45.596917,-122.701702,6.0,88.61897599999999,12
1085.425,45.59692,-122.701714,6.0,88.579254,12
1085.45,45.596924,-122.701725,6.0,88.371927,12
1085.475,45.596927,-122.701737,6.0,88.202383,12
1085.5,45.59693,-122.701751,6.0,89.75245900000002,12
1085.525,45.596934,-122.701763,6.0,89.70305,12
1085.55,45.596937,-122.701775,6.0,89.600355,12
1085.575,45.59694,-122.701787,6.0,89.430811,12
1085.6,45.596943,-122.701799,6.0,89.33586700000001,12
1085.625,45.596947,-122.701811,6.0,89.196357,12
1085.65,45.59695,-122.701823,6.0,89.097537,12
1085.675,45.596953,-122.701834,6.0,88.863082,12
1085.7,45.596956,-122.701846,6.0,88.664474,12
1085.725,45.59696,-122.701858,6.0,88.451334,12
1085.75,45.596963,-122.70187,6.0,88.238193,12
1085.775,45.596966,-122.701882,6.0,87.995988,12
1085.8,45.596969,-122.701894,6.0,87.71503,12
1085.825,45.596972,-122.701906,6.0,87.441823,12
1085.85,45.596976,-122.701917,6.0,87.12405,12
1085.875,45.596979,-122.701929,6.0,86.824685,12
1085.9,45.596982,-122.701941,6.0,86.459439,12
1085.925,45.596985,-122.701952,6.0,86.13391599999999,12
1085.95,45.596988,-122.701964,6.0,85.749294,12
1085.975,45.596991,-122.701975,6.0,85.411176,12
1086.0,45.596995,-122.701988,6.0,87.954513,12
1086.025,45.596998,-122.702,6.0,87.614457,12
1086.05,45.597001,-122.702011,6.0,87.20949,12
1086.075,45.597005,-122.702023,6.0,86.878154,12
1086.1,45.597008,-122.702034,6.0,86.480937,12
1086.125,45.597011,-122.702046,6.0,86.13506900000002,12
1086.15,45.597014,-122.702057,6.0,85.726226,12
1086.175,45.597018,-122.702069,6.0,85.369701,12
1086.2,45.597021,-122.70208,6.0,84.970547,12
1086.225,45.597024,-122.702091,6.0,84.61499,12
1086.25,45.597027,-122.702101,6.0,84.259433,12
1086.275,45.59703,-122.702113,6.0,83.904844,12
1086.3,45.597033,-122.702124,6.0,83.513441,12
1086.325,45.597036,-122.702135,6.0,83.16563400000001,12
1086.35,45.597039,-122.702146,6.0,82.764543,12
1086.375,45.597043,-122.702157,6.0,82.408986,12
1086.4,45.597046,-122.702168,6.0,82.021458,12
1086.425,45.597049,-122.702179,6.0,81.656212,12
1086.45,45.597052,-122.70219,6.0,81.26384,12
1086.475,45.597055,-122.7022,6.0,80.900533,12
1086.5,45.597058,-122.70221,6.0,81.707498,12
1086.525,45.597061,-122.702221,6.0,81.339346,12
1086.55,45.597064,-122.702232,6.0,80.967319,12
1086.575,45.597067,-122.702242,6.0,80.610793,12
1086.6,45.59707,-122.702253,6.0,80.244579,12
1086.625,45.597073,-122.702264,6.0,79.867708,12
1086.65,45.597076,-122.702274,6.0,79.523777,12
1086.675,45.597079,-122.702285,6.0,79.147874,12
1086.7,45.597082,-122.702295,6.0,78.792317,12
1086.725,45.597085,-122.702306,6.0,78.433854,12
1086.75,45.597088,-122.702314,6.0,78.07539,12
1086.775,45.597091,-122.702324,6.0,77.726615,12
1086.8,45.597094,-122.702334,6.0,77.359432,12
1086.825,45.597097,-122.702344,6.0,77.00387500000001,12
1086.85,45.5971,-122.702354,6.0,76.654131,12
1086.875,45.597103,-122.702364,6.0,76.316013,12
1086.9,45.597107,-122.702374,6.0,75.974019,12
1086.925,45.59711,-122.702384,6.0,75.638807,12
1086.95,45.597113,-122.702394,6.0,75.334598,12
1086.975,45.597116,-122.702404,6.0,75.010043,12
1087.0,45.597119,-122.702412,6.0,75.170488,12
1087.025,45.597122,-122.702422,6.0,74.87112299999998,12
1087.05,45.597125,-122.702432,6.0,74.557225,12
1087.075,45.597128,-122.702441,6.0,74.283049,12
1087.1,45.597131,-122.702451,6.0,73.99434,12
1087.125,45.597135,-122.70246,6.0,73.736634,12
1087.15,45.597138,-122.70247,6.0,73.468271,12
1087.175,45.597141,-122.702479,6.0,73.231879,12
1087.2,45.597144,-122.702489,6.0,73.006144,12
1087.225,45.597148,-122.702498,6.0,72.790097,12
